County,License_Number,Establishment_Type,Entity_Name,DBA_Name,Street_Number,Street_Name,City,State_Abbreviation,Zip_Code,Square_Footage,Latitude,Longitude
New York,623073,A,ALI MURAD&MIAH SYED K,M ALI GROCERY,127,LUDLOW ST,NEW YORK,NY,10002,200,-73.988445,40.719916
Kings,711312,A,NOSTRAND DISCOUNT INC,NOSTRAND DISCOUNT,566,NOSTRAND AVE,BROOKLYN,NY,11216,5000,-73.949625,40.679194
Bronx,744027,JAC,CARDAMON MAN LLC THE,THE CARDAMOM MAN,50,EAST 168TH ST,BRONX,NY,10452,0,-73.918965,40.836632
Orange,747587,JAC,REB FISHEL INC,REB FISHEL,30,VALLEY AVE,CENTRAL VALLEY,NY,10917,0,-74.118462,41.332683
Kings,743729,JAC,CHURCH DELI CORP,CHURCH DELI,4823,CHURCH AVE,BROOKLYN,NY,11203,1500,-73.931558,40.651681
Kings,721336,A,KHALID MOATH,FAMILY DELI & GROCERY I,1485,FLATBUSH AVENUE,BROOKLYN,NY,11210,0,-73.949063,40.634146
Bronx,748726,JAC,6 STARS COURMET DELI CORP,6 STARS GOURMET DELI,2291,CROTONA AVE,BRONX,NY,10458,0,-73.884667,40.851862
Columbia,100186,JAC,CHATHAM BERRY FARM LLC THE,BERRY FARM THE,2309,RT 203,CHATHAM,NY,12037,3000,-73.633109,42.376181
Suffolk,470524,JAC,N&F SICILIAN DELI INC,J&G DELI,900,GREAT NECK RD,COPIAGUE,NY,11726,3200,-73.396891,40.674671
Niagara,716572,A,DOUBLE D QUICK STOP LLC,DOUBLE D QUICK STOP,419,24TH ST,NIAGARA FALLS,NY,14303,1400,-79.0331,43.089103
Kings,617670,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR STR #6208,1090,FULTON ST,BROOKLYN,NY,11238,5000,-73.957261,40.681468
Nassau,722930,A,WALGREEN EASTERN CO INC,WALGREENS #13961,12,E JERICHO TPKE,MINEOLA,NY,11501,13000,-73.633792,40.751654
Suffolk,750946,JAC,BOLLA OPERATING LI CORP,BOLLA 539 RT25 C-STORE,539,RT 25A,NORTHPORT,NY,11768,0,-73.337135,40.893216
Seneca,739337,JAC,SENECA COFFEE HOUSE INC,SENECA COFFEE HOUSE,7180,MAIN STREET UNIT 4B,OVID,NY,14521,0,-76.822808,42.676588
New York,740282,JAC,292 AMERICAN DELI INC,292 AMERICAN DELI,52,WEST 125TH STREET,NEW YORK,NY,10027,800,-73.944102,40.807192
St. Lawrence,400212,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL 9558,7669,STATE HWY 68,OGDENSBURG,NY,13669,6161,-75.474556,44.689745
Bronx,713714,JAC,R&M 1 DELI GROCERY CORP,R&M 1 DELI GROCERY,2425,GRAND AVE,BRONX,NY,10468,1000,-73.903559,40.86238
Kings,617731,JAC,LA CANA FOOD CORP,C TOWN,346,CENTRAL AVE,BROOKLYN,NY,11221,6500,-73.919704,40.69498
Erie,142961,JAC,PRIYA AND MOHIT ENTERPRISES INC,MOBIL EXPRESS,1837,LOVE RD,GRAND ISLAND,NY,14072,1800,-78.959079,42.996096
Nassau,282871,A,CVS ALBANY LLC,CVS PHARMACY #745,594,ATLANTIC AVE EXT,EAST ROCKAWAY,NY,11518,3000,,
Nassau,732032,JAC,COVERT CONVENIENCE CORP,7 ELEVEN STORE 39854A,156,COVERT AVE,GARDEN CITY,NY,11530,2000,-73.68911,40.718393
Erie,703192,A,ALDI INC,ALDI STORE #84,998,BROADWAY ST,BUFFALO,NY,14212,3000,-78.836893,42.893504
Queens,746324,JAC,COATZINGO GROCERY CORP,COATZINGO GROCERY,7611,ROOSEVELT AVE,JACKSON HEIGHTS,NY,11372,0,-73.888935,40.74711
Suffolk,746483,JAC,COW HARBOR BEER COMPANY LLC,SAND CITY BREWING CO,150,S WELLWOOD AVE,LINDENHURST,NY,11757,10000,-73.372772,40.686165
Kings,716805,JAC,WINDSOR TERRACE FOOD COOPERATIVE,WINDSOR TERRACE FOOD CO,825,CATON AVE,BROOKLYN,NY,11218,1200,-73.972238,40.648026
Kings,745453,JAC,DSH FOOD INC,DSH FOOD,85,GRATTAN ST #87,BROOKLYN,NY,11237,0,-73.929619,40.705989
Cayuga,724087,JAC,KING FERRY CORNER STORE LLC,KING FERRY CORNER STORE,960,RT 34B,KING FERRY,NY,13081,5000,-76.616665,42.664957
Kings,737388,JAC,REEMA DELI & GROCERY INC,REEMA DELI & GROCERY,2022,NOSTRAND AVE,BROOKLYN,NY,11210,2000,-73.948007,40.636141
Tompkins,723939,JAC,MIRABITO HOLDINGS INC,MIRABITO STORE # 113,30-34,W MAIN ST,DRYDEN,NY,13053,0,-76.299712,42.490501
Erie,737862,JAC,ANGOLA LAKESIDE MARKET & BUTCHER,LAKESIDE MARKET,9155,LAKE SHORE RD,ANGOLA,NY,14006,6000,-79.072824,42.638326
Kings,618268,JAC,ALMONTE MILL FOOD CORP,KEY FOOD,6620,AVENUE U,BROOKLYN,NY,11234,10000,-73.910273,40.61778
Erie,141154,A,DOLLAR TREE STORES INC,DOLLAR TREE 1791,6363,TRANSIT RD,DEPEW,NY,14043,10500,-78.696924,42.930963
Suffolk,750465,JAC,LADERACH SMITH HAVEN NY LLC,LADERACH,313,SMITH HAVEN MALL UNIT L16A,LAKE GROVE,NY,11755,800,-73.132333,40.865827
Rensselaer,380274,A,CVS ALBANY LLC,CVS PHARMACY 00906,461,2ND AVE,TROY,NY,12182,9000,-73.679185,42.770401
Queens,744526,JAC,TWO BROTHERS DELI & GRILL CORP,TWO BROTHERS DELI,107-20,LIBERTY AVE,OZONE PARK,NY,11417,1000,-73.833965,40.683601
Kings,613903,A,MOHAMMAD KHALID&MOHAMMAD,CLINTON NEWS,200,CLINTON ST,BROOKLYN,NY,11201,500,-73.994205,40.69057
Bronx,708028,JAC,PARADISE MEAT CORP,PARADISE MEAT,2476,WILLIAMS BRIDGE RD,BRONX,NY,10469,6500,-73.857756,40.862468
Kings,750285,JAC,THE MILEU MARKET INC,THE MILEU MARKET,501,BUSHWICK AVENUE,BROOKLYN,NY,11206,0,-73.936489,40.700726
Kings,748587,JAC,TARGET CORP,TARGET STORE T-3356,8973-95,BAY PKWY,BROOKLYN,NY,11214,20000,-74.001722,40.594251
Kings,747580,JAC,PROSPECT BUTCHER VENTURES LLC,PROSPECT BUTCHER CO,665,VANDERBILT AVE,BROOKLYN,NY,11238,900,-73.969079,40.677082
Madison,739383,JAC,ALAMBRIA SPRINGS FARM LLC,HEARTSTONE ARTISAN BAKE,11,LINKLAEN ROAD,CAZENOVIA,NY,13035,0,,
Rockland,724420,JAC,HILLCREST MART INC,HILL CREST MART,267,N MAIN ST,SPRING VALLEY,NY,10977,0,-74.041201,41.127527
Erie,142559,JAC,ABUHAMRA AHMED M,WNY PETRO,155,JEFFERSON AVE,BUFFALO,NY,14210,3000,-78.854263,42.87926
Oneida,305335,JABC,STEWARTS SHOPS CORP,STEWARTS SHOP 434,,RT 365 MAIN ST,HOLLAND PATENT,NY,13354,2500,-75.263445,43.258381
Orange,715306,JAC,WARWICK VALLEY OLIVE OIL CO LLC,WARWICK VALLEY OLIVE OI,20,RAILROAD AVE,WARWICK,NY,10990,1000,-74.359849,41.25597
Suffolk,474591,JAC,RIVERHEAD FOOD INC,POLISH TOWN CORNER GRCY,432,PULASKI ST,RIVERHEAD,NY,11901,2200,-72.671578,40.921048
Rockland,706028,JAC,WB FOOD SERVICE LLC,SAKANAYA SUSHI BAR & GO,26,N. MIDDLETOWN RD,PEARL RIVER,NY,10965,700,-74.012855,41.060592
Albany,735759,JAC,SANDERI INC,NUTTINGS,1359,5TH AVE,WATERVLIET,NY,12189,1400,-73.706302,42.725324
Kings,616213,JAC,SALEH ALI A,A&S SUPERETTE,9423,FOSTER AVE,BROOKLYN,NY,11236,1200,-73.907579,40.647115
New York,710159,JAC,WEST VILLAGE DELI INC,WEST VILLAGE DELI,690,WASHINGTON ST,NEW YORK,NY,10014,1800,-74.008849,40.731509
Otsego,726900,JAC,DATLA II INC,EZ FOOD MART,387,MAIN STREET,ONEONTA,NY,13820,2000,-75.053897,42.458121
Kings,671284,JAC,T-L FOOD MARKET INC,T-L FOOD MARKET,119,AVENUE U,BROOKLYN,NY,11223,4000,-73.979928,40.596244
Kings,709818,A,KANG MEI QIN INC,KANG MEI QIN GROCERY,5101,6TH AVE,BROOKLYN,NY,11220,1600,-74.00878,40.643137
Kings,614312,JAC,NEPTUNE FOOD CORP,KEY FOOD 1280,505,NEPTUNE AVE,BROOKLYN,NY,11224,10700,-73.97245,40.579885
Bronx,725880,A,AMEER CONVENIENCE CORP,AMEER CONVENIENCE,730,LYDIG AVENUE,BRONX,NY,10462,1000,-73.866481,40.854474
Schenectady,420153,JAC,MAHABEER BHARRAT & KOWSILLA,MAHABEERS CONV STORE,82,MCCLELLAN ST,SCHENECTADY,NY,12304,1700,-73.924004,42.801214
Erie,149046,JACH,CHOCOLATE SHOP AND MORE INC THE,CHOCOLATE SHOP THE,871,NIAGARA ST,BUFFALO,NY,14213,2100,-78.897476,42.906919
New York,623913,JAC,BROS FOOD SUPERMARKET CORP,C-TOWN,188,AVENUE C,NEW YORK,NY,10009,16000,-73.976423,40.727406
Erie,739346,JAC,SPEEDWAY LLC,SPEEDWAY #9876,2150,GEORGE URBAN BLVD,DEPEW,NY,14043,1500,-78.732162,42.918735
Nassau,283692,A,DOLLAR TREE STORES INC,DOLLAR TREE STORE #3660,491B,BELLMORE AVE,E MEADOW,NY,11554,9000,-73.568807,40.7055
Otsego,742977,JAC,SINGH FUELS INC,APPLE EXPRESS,472,MAIN STREET,ONEONTA,NY,13820,2000,-75.04675,42.457137
New York,627059,JAC,LEX34 FRUIT&VEGETABLE CORP,LEX34 FRUIT&VEGETABLE,136,E 34TH ST,NEW YORK,NY,10016,5000,-73.979498,40.746321
Westchester,730829,JAC,355 HALSTEAD FOOD CORP,THE HARRISON MARKET,355,HALSTEAD AVE,HARRISON,NY,10528,9800,-73.709342,40.969552
Monroe,724903,JAC,PROJECT LEAN NATION INC,PROJECT LEAN NATION,1900,S CLINTON AVE,ROCHESTER,NY,14618,1675,-77.594889,43.121047
Bronx,745186,A,EMPIRE DRUGSTORE INC,EMPIRE PHARMACY,401,E 147TH STREET,BRONX,NY,10455,1500,-73.918254,40.814556
Clinton,751006,JAC,GRAND UNION OF PERU LLC,GRAND UNION OF PERU,50,S MAIN ST (2 GORMAN WAY),PERU,NY,12972,12000,,
Suffolk,702568,JAC,PANTRY AT WHITNEY MARKET INC THE,PANTRY AT WHITNEY MARKE,1,BAY WALK,OCEAN BEACH,NY,11770,1200,-73.158529,40.648706
Queens,737148,JAC,LIC BAGEL & DELI CORP,LIC BAGEL & DELI,41-04,27TH STREET,LONG ISLAND CITY,NY,11101,2500,-73.938565,40.751544
Bronx,609360,JAC,GOOD GUY MEAT MARKET CORP THE,GOOD GUY MEAT MARKET,187,E 167TH ST,BRONX,NY,10456,1000,-73.91712,40.834411
Kings,710752,JAC,PALAX DELI & GROCERY CORP,PALAX DELI & GROCERY,5222,4TH AVE,BROOKLYN,NY,11220,2000,-74.014259,40.644962
Kings,730365,JAC,FLAT GAS & MART INC,FLATLAND GAS MART,7702,FLATLANDS AVE,BROOKLYN,NY,11236,1000,-73.915201,40.63421
Orange,730579,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 17793,1035,ROUTE 209,CUDDEBACKVILLE,NY,12729,8000,-74.59348,41.463564
Erie,722965,JAC,BIKRAM INC,HARRYS EXPRESS II,265,DELAWARE STREET,TONAWANDA,NY,14150,2500,-78.872274,43.011952
Queens,639342,JAC,KISSENA GLATT FARMS INC,ARONS KISSENA FARMS,72-15,KISSENA BLVD,FLUSHING,NY,11367,25000,-73.814781,40.728253
St. Lawrence,400150,JABC,KUNO OIL COMPANY INC,KUNOCO FOOD MART 4,1721,STATE HWY 72,PARISHVILLE,NY,13672,2000,-74.817917,44.626171
Ulster,744359,JAC,BEER WORLD 10 CORP,BEER WORLD,11,BONIFACE DR,PINE BUSH,NY,12566,10000,-74.294582,41.604309
New York,724913,JAC,JUICE PRESS LLC THE,JUICE PRESS 31,625,MADISON AVE,NEW YORK,NY,10022,800,-73.971492,40.763489
Clinton,90307,JAC,SONIS MART INC,SUNOCO APLUS,325,MARGARET ST,PLATTSBURGH,NY,12901,1500,-73.451915,44.708749
Suffolk,734404,JACH,ALI KATZ KITCHEN LLC,ALI KATZ KITCHEN,55,ROUTE 48/MIDDLE RD #4,MATTITUCK,NY,11952,950,,
New York,739601,A,AMSTERDAM 99C PLUS INC,AMSTERDAM 99C PLUS,912,AMSTERDAM AVE,NEW YORK,NY,10025,3000,-73.966326,40.799608
Westchester,720061,JAC,SOENGSUN CORP,SOENGSUN FISH @ FOODTOW,2005,ALBANY POST RD,CROTON ON HUDSON,NY,10520,100,-73.908951,41.228314
Albany,704426,JAC,LATHAM CIRCLE GAS INC,LATHAM CIRCLE MOBIL,477,TROY SCHENECTADY RD,LATHAM,NY,12110,750,-73.759559,42.7472
Niagara,738113,A,DOLLAR TREE STORES INC,DOLLAR TREE #07728,89,RIVER RD,NORTH TONAWANDA,NY,14120,5000,-78.8795,43.024361
Orange,336311,JAC,CHILANA&BHINDER INC,APLUS MINIMARKET,68,BROOKSIDE AVE,CHESTER,NY,10918,1800,-74.281254,41.355168
Erie,148969,JABC,MCDUFFIES OF SCOTLAND INC,MCDUFFIES BAKERY,9920,MAIN ST,CLARENCE,NY,14031,8100,-78.619903,42.975635
Kings,613079,JAC,CROWN HEIGHTS PHARMACY INC,APPLE DRUGS,376,KINGSTON AVE,BROOKLYN,NY,11213,1600,-73.942522,40.665975
Kings,718181,A,BROTHERS GROCERY STORE INC,BROTHERS GROCERY STORE,1631,EASTERN PKWY,BROOKLYN,NY,11233,800,-73.914204,40.671927
Columbia,100212,JAC,ANCRAM AMERISTORE INC,CITGO - AMERISTORE,7373,ST RT 22,COPAKE,NY,12516,1500,,
Dutchess,737751,JAC,A&S 1118 AGAM INC,A&S 1118 AGAM,1118,DUTCHESS TPKE,POUGHKEEPSIE,NY,12603,1200,-73.853292,41.718105
Monroe,737073,JAC,SAGER BEER WORKS LLC,SAGER BEER WORKS,46,SAGER DRIVE SUITE E,ROCHESTER,NY,14607,0,-77.569962,43.150254
Greene,727177,JAC,ATHENS ONE STOP INC,ATHENS ONE STOP,9763,ROUTE 9W,ATHENS,NY,12015,1000,-73.85303,42.291172
Nassau,732300,JAC,SHRI GURUGOBIND SINGH LLC,7 ELEVEN STORE #32716C,384,W JOHN ST,HICKSVILLE,NY,11801,1800,-73.540482,40.766539
Dutchess,708584,JAC,HAHN FARM LLC,HAHN FARM,1697,SALT POINT TPKE,SALT POINT,NY,12578,1200,-73.808285,41.796859
Suffolk,474694,A,DOLLAR TREE STORES INC,DOLLAR TREE #4513,4830,NESCONSET HWY,PORT JEFFERSON STA,NY,11776,0,-73.053301,40.918459
Wyoming,712215,JAC,MAIN STREET WINERY LLC,MAIN STREET WINERY,249,MAIN ST STE 2,ARCADE,NY,14009,1000,-78.422608,42.534293
Bronx,601477,JABC,STOP&SHOP SUPERMARKET CO LLC THE,STOP&SHOP 503,5716,BROADWAY,BRONX,NY,10463,27000,-73.902353,40.882156
Onondaga,722296,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP #452,120,OSWEGO ST,BALDWINSVILLE,NY,13027,3672,-76.337127,43.164953
Kings,742653,JAC,AMMAR DELI AND GROCERY INC,AMMAR DELI AND GROCERY,2972,AVE X,BROOKLYN,NY,11235,1500,-73.938705,40.594027
Monroe,260575,JAC,GARDEN FACTORY THE INC,GARDEN FACTORY THE,2126,BUFFALO RD,ROCHESTER,NY,14624,15000,-77.708132,43.147915
Steuben,460120,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8149,7451,SENECA RD N,HORNELL,NY,14843,8900,-77.665412,42.361836
Warren,520244,A,CSM TICONDEROGA LLC,DOCKSIDE LANDING MARINA,9130,LAKESHORE DR,HAGUE,NY,12836,0,-73.493863,43.74771
Bronx,745191,JAC,3960 GRAB & GO CORP,3960 GRAB & GO,3960,WHITE PLAINS RD,BRONX,NY,10466,1000,-73.860681,40.887455
Warren,704414,JABC,TOPS MARKETS LLC,TOPS MARKETS #702,6,SAGAMORE RD,BOLTON LANDING,NY,12814,12000,-73.647227,43.558842
Tompkins,500120,JAC,TARGET CORPORATION,TARGET 1508,40,CATHERWOOD RD,ITHACA,NY,14850,125000,-76.487765,42.483784
Nassau,743253,JAC,BOLLA OPERATING LI CORP,KINGS WEST GATE C-STORE,4000,HEMPSTEAD TPKE,FARMINGDALE,NY,11735,0,-73.463325,40.7294
Nassau,716980,JACD,BLISSFUL BUCH LLC,COASTAL CRAFT,3567,LAWSON BLVD,OCEANSIDE,NY,11572,2400,-73.650663,40.622461
New York,731549,A,JACKS 40 WEST NYC CORP,JACKS 99,223,WEST 40TH STREET,NEW YORK,NY,10018,6000,-73.988539,40.755014
Greene,195232,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 120,11849,US 9W,WEST COXSACKIE,NY,12192,5000,-73.831497,42.363476
New York,621526,JAC,3484 BROADWAY MINI MARKET INC,3484 BROADWAY MINI MKT,3484,BROADWAY,NEW YORK,NY,10031,1800,-73.951606,40.824674
Wayne,732501,A,WALGREEN EASTERN CO INC,WALGREENS # 18076,4061,ROUTE 104,WILLIAMSON,NY,14589,0,-77.187875,43.232824
Kings,731340,A,NAMO SNACK SHOP INC,NAMO SNACK SHOP,3,METRO TECH CENTER,BROOKLYN,NY,11201,100,-73.985917,40.694371
Kings,743992,JAC,CROPSEY DELI & GROCERY INC,CROPSEY DELI & GROCERY,1919,CROPSEY AVE,BROOKLYN,NY,11214,1000,-74.00448,40.601089
Erie,148865,JAC,CONSUMERS BEVERAGES INC,CONSUMERS BEVERAGES,1244,FRENCH RD,DEPEW,NY,14043,5000,-78.706866,42.867847
Westchester,722828,JACD,CENTRAL INT MARKET INC,CENTRAL INT MARKET,8-Jun,WARBURTON AVE,YONKERS,NY,10701,5000,-73.899472,40.934734
Saratoga,410141,JABC,PUTNAM MARKET INC,PUTNAM MARKET,431,BROADWAY,SARATOGA SPRINGS,NY,12866,5200,-73.785237,43.082117
Bronx,605932,JAC,BIG G DELI INC,BIG G DELI,3386,JEROME AVE,BRONX,NY,10467,1900,-73.883667,40.880562
Steuben,460015,JAC,UNITED REFINING CO OF PA INC,KWIK FILL M0379,149,SENECA ST,HORNELL,NY,14843,2500,-77.660988,42.334385
Bronx,715683,JAC,YOUR CHOICE DELI GROCERY CORP,YOUR CHOICE DELI GROCER,2363,VALENTINE AVE,BRONX,NY,10458,800,-73.897439,40.85861
Ulster,738190,JAC,KINGSTON STANDARD LLC,KINGSTON STANDARD BREWI,22,JANSEN AVE,KINGSTON,NY,12401,2000,-73.992935,41.926484
St. Lawrence,400340,JAC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER #032,152,HARTE HAVEN PLAZA,MASSENA,NY,13662,64000,-74.881116,44.920225
Bronx,732659,JAC,AMMAN GOURMET DELI CORP,AMMAN GOURMET DELI,3949,WHITE PLAINS RD,BRONX,NY,10466,0,-73.860687,40.887446
Schenectady,747383,JAC,1159 DAILY EXPRESS INC,1159 DAILY EXPRESS,1159,CRANE ST,SCHENECTADY,NY,12303,0,-73.9459,42.795608
Bronx,748242,A,KINGS DRUGS INC,KINGS DRUGS,306,E 149TH ST,BRONX,NY,10451,0,-73.92129,40.816953
Kings,614096,JAC,LAGUERRE JOSEPH & MARIE,WINDSOR'S GROCERY STORE,1816,CHURCH AVE,BROOKLYN,NY,11226,800,-73.962627,40.649618
Broome,717392,A,MAIN STREET MARKET OF ENDWELL INC,MAIN STREET MARKET,2906,EAST MAIN STREET,ENDWELL,NY,13760,0,-76.028284,42.106175
New York,711889,JADHK,CITIWAVE TRADING INC,CITIWAVE TRADING,17,LUDLOW ST,NEW YORK,NY,10002,2000,-73.990847,40.71524
Suffolk,724952,JAC,234 REINA GAS CORP,EXXON MART,234,MEDFORD AVENUE,PATCHOGUE,NY,11772,800,-73.007837,40.775451
Kings,739458,JAC,CHECO GROCERY & GRILL CORP,CHECO GROCERY & GRILL,620,HOWARD AVENUE,BROOKLYN,NY,11212,700,-73.919796,40.666917
Warren,520213,JACD,ADIRONDACK WINERY LLC,ADIRONDACK WINERY,285,CANADA ST,LAKE GEORGE,NY,12845,2500,-73.712525,43.425948
Queens,639510,JAC,GALAXY STATION & MINIMART INC,GALAXY STATION&MINIMART,85-05,ASTORIA BLVD,JACKSON HEIGHTS,NY,11369,1400,,
Saratoga,747634,JAC,SHAHARIN INC,AL-AMIN ASIAN SUPERMARK,217,GUIDEBOARD RD,CLIFTON PARK,NY,12065,0,-73.739856,42.837855
Bronx,608224,JAC,GRAND CONCOURSE PETROLEUM LLC,GRAND CONCOURSE PETROLE,350,GRAND CONCOURSE,BRONX,NY,10451,3000,-73.928481,40.81571
Orange,724370,JABC,GRANDPA MOUSTACHES CHEESECAKES LL,GRANDPA MOUSTACHES CHEE,32,WEST MAIN STREET,WASHINGTONVILLE,NY,10992,441,-74.168772,41.426838
Chautauqua,60200,A,CVS ALBANY LLC,CVS PHARMACY 05089,10,S WORK ST,FALCONER,NY,14733,5000,-79.197538,42.118617
Nassau,738645,JAC,TRIPLE F DELI CORP,TRIPLE F DELI,227,BABYLON TPKE,ROOSEVELT,NY,11575,1000,-73.583012,40.674701
Bronx,737508,JAC,NEW TASTE DELI CORP,NEW TASTE DELI,1888,JEROME AVENUE,BRONX,NY,10453,1000,-73.910714,40.85001
Onondaga,310060,JABC,SONBYRNE SALES INC,BYRNE DAIRY STORE #61,5798,RT 31,CICERO,NY,13039,3600,,
New York,623062,JAC,DOWNTOWN FOOD CORP,C TOWN,5,ST JAMES PL,NEW YORK,NY,10038,5000,-74.000498,40.71101
New York,627512,A,MARQUEE MERCHANDISE LLC,LOBBY SNACK,240,W 44TH ST,NEW YORK,NY,10036,60,-73.987709,40.758051
Erie,740358,JAC,A PLUS CONVENIENCE STORES INC,7 ELEVEN #35136A,1055,WALDEN AVE,BUFFALO,NY,14211,2500,-78.796759,42.906975
Queens,636599,A,RITE AID OF NEW YORK INC,RITE AID PHARMACY 03984,82-13,37TH AVE,JACKSON HEIGHTS,NY,11372,6000,-73.884201,40.749757
Nassau,726846,A,CVS ALBANY LLC,CVS/PHARMACY #1073,450,MAIN STREET,FARMINGDALE,NY,11735,30000,-73.444975,40.729329
Columbia,749329,A,NEW LEBANON FARMERS MARKET LLC,NEW LEBANON FARMERS MAR,528,US RT 20,NEW LEBANON,NY,12125,0,-73.392561,42.466509
New York,724374,JAC,OLIVE OASIS DELI CAFE CORP,OLIVE OASIS DELI CAFE,1869,2ND AVENUE,NEW YORK,NY,10029,0,-73.946888,40.78452
Erie,740383,JAC,FILLMORE ONE STOP MARKET LLC,FILLMORE ONE STOP MARKE,1411,FILLMORE AVENUE,BUFFALO,NY,14211,1800,-78.839076,42.912011
Bronx,729825,JAC,857 COMMUNITY DELI & GRILL CORP,857 COMMUNITY DELI & GR,857,E 241ST ST,BRONX,NY,10470,1200,-73.847124,40.901842
Queens,750682,A,4306 HAPPY GROCERY INC,4306 HAPPY GROCERY,43-06,NATIONAL STREET,CORONA,NY,11368,0,-73.863908,40.746441
Kings,610694,A,LAPRETE KIM&GERRY,BAKERS BOUNTY,,COURT ST BKLYN BOROUGH HALL,BROOKLYN,NY,11201,200,-73.989513,40.695512
Dutchess,130952,JAC,NEW YORK BEEF CO LLC,NEW YORK BEEF CO,41,STRINGHAM RD,POUGHKEEPSIE,NY,12603,1200,-73.801929,41.652601
Seneca,744234,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL #20950,8453,MAIN ST,INTERLAKEN,NY,14847,0,-76.724666,42.614745
Warren,737038,JAC,HUDSON RIVER TRDING CO OF N CRK,THE HUNGRY CROW AT HRTC,290,& 292 MAIN ST,NORTH CREEK,NY,12853,1500,-73.987639,43.701337
Queens,734622,JAC,Y&M GLATT MINIMART INC,Y&M GLATT MINIMART,116-33,METROPOLITAN AVE,RICHMOND HILL,NY,11418,1200,-73.835289,40.707218
Greene,190167,JAC,PRIYA TWO PETROLEUM INC,LUCKY MART,4625,RT 23 VERNAL BUTLER RD #,CAIRO,NY,12413,1200,,
Kings,746931,JAC,ALOE FRUITS LLC,ALOE FRUITS,120,UNION AVE,BROOKLYN,NY,11206,5000,-73.950211,40.704181
Nassau,737316,A,BREAD OUTLET STORE CORP THE,BREAD OUTLET STORE THE,759,FOXHURST ROAD,BALDWIN,NY,11510,1000,-73.613456,40.649279
Rockland,732191,JAC,SAIKRUPA ENTERPRISES INC,MOBIL MART,109,W RAMAPO RD,GARNERVILLE,NY,10923,1000,-74.013878,41.193719
New York,745352,JAC,1331 MEAT & PRODUCE CORP,SHOP FAIR,1331,ST NICHOLAS AVE,NEW YORK,NY,10033,10000,,
Westchester,552792,JAC,MANA FOOD CENTER CORP,MANA FOOD CENTER,120,SPRING ST,OSSINING,NY,10562,3000,-73.863956,41.157705
Kings,615055,JAC,YOM TOV INC,SCHWARTZ APPETIZERS,4824,16TH AVE,BROOKLYN,NY,11204,2000,-73.985414,40.631115
Monroe,262318,JAC,MICHAEL BLOCH ASSOCIATES INC,POPCORN CHARLIES,3800,"MONROE AVE, DOOR 19",PITTSFORD,NY,14534,900,-77.524349,43.094417
Kings,707205,A,ASM PHARMACY CORP,GOOD NEIGHBOUR PHARMACY,1604,AVENUE M,BROOKLYN,NY,11230,1400,-73.958816,40.618139
Kings,670814,JAC,RED BARN FRMS FRT&VEGETABLES CORP,RED BARN FRMS FRT&VGTBL,306,86TH ST,BROOKLYN,NY,11209,1000,-74.030727,40.623386
Kings,743043,JAC,NEVINS FOOD MART INC,NEVINS FOOD MART,26,NEVINS ST,BROOKLYN,NY,11217,1000,-73.981287,40.688094
Orange,750128,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL #19908,748,ROUTE 284,WESTTOWN,NY,10998,0,-74.542143,41.335121
Queens,751177,JAC,MARGARITA MEXICAN DELI  CORP,MARGARITA MEXICAN DELI,87-17,ROOSEVELT AVE,JACKSON HEIGHTS,NY,11372,900,-73.879118,40.74814
Monroe,261288,A,SALEH YASSER M,EZ IN GROCERY,886,N CLINTON AVE,ROCHESTER,NY,14605,1000,-77.613133,43.174506
Nassau,280792,JAC,KIM HAE S,7-ELEVEN FD STR 32124A,1271,GRAND AVE,BALDWIN,NY,11510,2000,-73.614723,40.679272
New York,745362,A,HEIGHTS GROCERY INC,HEIGHTS GROCERY,3801,BROADWAY,NEW YORK,NY,10032,1800,-73.944398,40.834934
Kings,718078,JAC,APPLETREE  INC,APPLETREE NATURAL MKT,7613,3RD AVE,BROOKLYN,NY,11209,1000,-74.028232,40.630361
Ulster,515480,JAC,WEICK WILLIAM,COUNTRY STORE THE,1063,RT 9W PO BOX 233,ESOPUS,NY,12429,1600,,
Westchester,741720,JAC,NYCE GOURMET DELI CORP,NYCE GOURMET DELI,196,ASHBURTON AVENUE,YONKERS,NY,10701,1500,-73.888485,40.939374
Sullivan,480184,JAC,UTTER ROBERT,TURNWOOD GENERAL STORE,2018,BEAVERKILL RD,LIVINGSTON MANOR,NY,12758,600,-74.725592,42.029901
Oneida,300560,A,"KPH HEALTHCARE SERVICES, INC.",KINNEY DRUGS #92,261,UTICA BLVD,BOONVILLE,NY,13309,0,,
Bronx,725381,JAC,167 PARKS FISH MARKET INC,GRAND FISH MARKET,214,E 167TH STREET,BRONX,NY,10456,1500,-73.916253,40.833866
Kings,726709,JAC,STOP ONE DELI & GROCERY INC II,STOP ONE DELI & GROCERY,1222,BUSHWICK AVE,BROOKLYN,NY,11221,1000,-73.915287,40.687876
